action_type,author.badges.0.icon_name,author.badges.0.icons.0.id,author.badges.0.icons.0.url,author.badges.0.icons.1.height,author.badges.0.icons.1.id,author.badges.0.icons.1.url,author.badges.0.icons.1.width,author.badges.0.icons.2.height,author.badges.0.icons.2.id,author.badges.0.icons.2.url,author.badges.0.icons.2.width,author.badges.0.title,author.badges.1.icon_name,author.badges.1.title,author.id,author.images.0.id,author.images.0.url,author.images.1.height,author.images.1.id,author.images.1.url,author.images.1.width,author.images.2.height,author.images.2.id,author.images.2.url,author.images.2.width,author.name,emotes.0.id,emotes.0.images.0.id,emotes.0.images.0.url,emotes.0.images.1.height,emotes.0.images.1.id,emotes.0.images.1.url,emotes.0.images.1.width,emotes.0.images.2.height,emotes.0.images.2.id,emotes.0.images.2.url,emotes.0.images.2.width,emotes.0.is_custom_emoji,emotes.0.name,emotes.0.search_terms,emotes.0.search_terms.0,emotes.0.search_terms.1,emotes.0.search_terms.2,emotes.0.search_terms.3,emotes.0.search_terms.4,emotes.0.shortcuts,emotes.0.shortcuts.0,emotes.0.shortcuts.1,emotes.0.shortcuts.2,emotes.0.shortcuts.3,emotes.0.shortcuts.4,emotes.1.id,emotes.1.images.0.id,emotes.1.images.0.url,emotes.1.images.1.url,emotes.1.is_custom_emoji,emotes.1.name,emotes.1.search_terms,emotes.1.shortcuts,emotes.2.id,emotes.2.images.0.id,emotes.2.images.0.url,emotes.2.images.1.url,emotes.2.is_custom_emoji,emotes.2.name,emotes.2.search_terms,emotes.2.shortcuts,message,message_id,message_type,time_in_seconds,time_text,timestamp
add_chat_item,,,,,,,,,,,,,,,UCq3SwYUenkc-Wp820VL7QeQ,source,https://yt4.ggpht.com/auqUTW5eBBV3mZfkIgurnMMTViMI_zN3LLdl0mbkUS9e7XRki5g98zMpZzuXMhYnUVO64_zF,32,32x32,https://yt4.ggpht.com/auqUTW5eBBV3mZfkIgurnMMTViMI_zN3LLdl0mbkUS9e7XRki5g98zMpZzuXMhYnUVO64_zF=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/auqUTW5eBBV3mZfkIgurnMMTViMI_zN3LLdl0mbkUS9e7XRki5g98zMpZzuXMhYnUVO64_zF=s64-c-k-c0x00ffffff-no-rj,64,Bigmanjobro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Let’s finish this run out!!! You got this ,ChwKGkNKdkJrczZfc0lNREZVTUwxZ0FkUU1RUDRn,text_message,-20,-0:20,1703710342574046
add_chat_item,,,,,,,,,,,,,,,UCoD7kAq_OYa89OuHXkAplUQ,source,https://yt4.ggpht.com/MXqzO93UwlDA6Xr-SRi46ZOe9uEKMgHs5R-9qqQUAtkcOFpstuQDhKboA-ksQ9Qn1K_O11s5pQ,32,32x32,https://yt4.ggpht.com/MXqzO93UwlDA6Xr-SRi46ZOe9uEKMgHs5R-9qqQUAtkcOFpstuQDhKboA-ksQ9Qn1K_O11s5pQ=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/MXqzO93UwlDA6Xr-SRi46ZOe9uEKMgHs5R-9qqQUAtkcOFpstuQDhKboA-ksQ9Qn1K_O11s5pQ=s64-c-k-c0x00ffffff-no-rj,64,mattric14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,heyyy,ChwKGkNNXzN2LVNfc0lNREZVNHUxZ0FkQTBNS0l3,text_message,22.46,0:22,1703710389454508
add_chat_item,,,,,,,,,,,,,,,UCOSC9wo5doY4mthe19TTquQ,source,https://yt4.ggpht.com/2EwChBpvFdU2Iu4I-L6V_2_iKydgOdVxW7vtwL5waLbz95kLAvw8J_zruvSy9LyDNv2l9stc,32,32x32,https://yt4.ggpht.com/2EwChBpvFdU2Iu4I-L6V_2_iKydgOdVxW7vtwL5waLbz95kLAvw8J_zruvSy9LyDNv2l9stc=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/2EwChBpvFdU2Iu4I-L6V_2_iKydgOdVxW7vtwL5waLbz95kLAvw8J_zruvSy9LyDNv2l9stc=s64-c-k-c0x00ffffff-no-rj,64,Clanka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12 more to go,ChwKGkNQWEh4T1Nfc0lNREZhVGJsQWtkT2tZQTZn,text_message,22.546,0:22,1703710389533823
add_chat_item,,,,,,,,,,,,,,,UCCly-ZqmLs8AU5HLusG-b-g,source,https://yt4.ggpht.com/QIf0TNXyEY77YoakpCVWgTkC5TR9lt_j0GfwPMYoq9yO6JOLCINYqUh99SredFAC-20eDkbKmA,32,32x32,https://yt4.ggpht.com/QIf0TNXyEY77YoakpCVWgTkC5TR9lt_j0GfwPMYoq9yO6JOLCINYqUh99SredFAC-20eDkbKmA=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/QIf0TNXyEY77YoakpCVWgTkC5TR9lt_j0GfwPMYoq9yO6JOLCINYqUh99SredFAC-20eDkbKmA=s64-c-k-c0x00ffffff-no-rj,64,Simpp-_-Nation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yurrr,ChwKGkNPR2oyT2Ffc0lNREZaMjI1UWNkWEVFTkpB,text_message,27.025,0:27,1703710394045218
add_chat_item,,,,,,,,,,,,,,,UC9BJAtit-J2JCJm-Ea3thXw,source,https://yt4.ggpht.com/ytc/AIf8zZS2fEuUU6e3L4mlFyruRYvd0gkF0bQylVYX,32,32x32,https://yt4.ggpht.com/ytc/AIf8zZS2fEuUU6e3L4mlFyruRYvd0gkF0bQylVYX=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AIf8zZS2fEuUU6e3L4mlFyruRYvd0gkF0bQylVYX=s64-c-k-c0x00ffffff-no-rj,64,Adrian Hætta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,do not kiss dog,ChwKGkNQX3ZnZWVfc0lNREZUY0sxZ0Fkd1k4UEFB,text_message,27.704,0:27,1703710394728616
add_chat_item,,,,,,,,,,,,,,,UCao4N_PZ6HZOoXYQAHfmGdw,source,https://yt4.ggpht.com/p6NQVCZpdB9VpgdpSMbzMdDmM9YkUNLUK7g2cqVl6aeqottEtVn-qX_XBWl6YCjBQIz5rBhQKw,32,32x32,https://yt4.ggpht.com/p6NQVCZpdB9VpgdpSMbzMdDmM9YkUNLUK7g2cqVl6aeqottEtVn-qX_XBWl6YCjBQIz5rBhQKw=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/p6NQVCZpdB9VpgdpSMbzMdDmM9YkUNLUK7g2cqVl6aeqottEtVn-qX_XBWl6YCjBQIz5rBhQKw=s64-c-k-c0x00ffffff-no-rj,64,بركان بن شمقمق بن العتريس,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hello,ChwKGkNPWFB0dWVfc0lNREZTY0kxZ0FkNmw4TzlB,text_message,28.561,0:28,1703710395592733
add_chat_item,,,,,,,,,,,,,,,UC_-aId7ONIRFL3h-yp5szQg,source,https://yt4.ggpht.com/IEnc11bf0LmleLtU2NUFMWmrb7vwNg1zeobf-vC5jYjcfPYBc_l8QOjoaTQ5nwlpg-AEl50e,32,32x32,https://yt4.ggpht.com/IEnc11bf0LmleLtU2NUFMWmrb7vwNg1zeobf-vC5jYjcfPYBc_l8QOjoaTQ5nwlpg-AEl50e=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/IEnc11bf0LmleLtU2NUFMWmrb7vwNg1zeobf-vC5jYjcfPYBc_l8QOjoaTQ5nwlpg-AEl50e=s64-c-k-c0x00ffffff-no-rj,64,Rozu!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yooooo,ChwKGkNNVzc1T2Vfc0lNREZaN2VsQWtkekE0TGx3,text_message,29.382,0:29,1703710396337630
add_chat_item,,,,,,,,,,,,,,,UCCQ4KjWe0tjP9IsTyLkTk6A,source,https://yt4.ggpht.com/ytc/AIf8zZSXXaB5FcXnU0ubaNy9jMIJe7B36YzMQ8yHzA,32,32x32,https://yt4.ggpht.com/ytc/AIf8zZSXXaB5FcXnU0ubaNy9jMIJe7B36YzMQ8yHzA=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AIf8zZSXXaB5FcXnU0ubaNy9jMIJe7B36YzMQ8yHzA=s64-c-k-c0x00ffffff-no-rj,64,Andres Veloso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bushyyyyy,ChwKGkNMUHY4dWVfc0lNREZZREh3Z1FkdXhFSXp3,text_message,29.639,0:29,1703710396581594
add_chat_item,,,,,,,,,,,,,,,UCsK7y48FkxbfzhBaSk1vZ8Q,source,https://yt4.ggpht.com/ytc/AIf8zZRtj12OgqycFKLrwrV2MMrYvDj-uO-IYbO_FHodzVetRtt0w0a87nMQbIYZk-pH,32,32x32,https://yt4.ggpht.com/ytc/AIf8zZRtj12OgqycFKLrwrV2MMrYvDj-uO-IYbO_FHodzVetRtt0w0a87nMQbIYZk-pH=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AIf8zZRtj12OgqycFKLrwrV2MMrYvDj-uO-IYbO_FHodzVetRtt0w0a87nMQbIYZk-pH=s64-c-k-c0x00ffffff-no-rj,64,Luke A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yooooo,ChwKGkNKU3hxLWlfc0lNREZWdl9sQWtkRHVFT25n,text_message,30.545,0:30,1703710397498852
add_chat_item,,,,,,,,,,,,,,,UC2ZELCEGiqvEmVLqxlo_JlA,source,https://yt4.ggpht.com/ytc/AIf8zZSfSl0rr-rLV0kMD_zCOAr_Thmr3WhVQSOGPxZA6g,32,32x32,https://yt4.ggpht.com/ytc/AIf8zZSfSl0rr-rLV0kMD_zCOAr_Thmr3WhVQSOGPxZA6g=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AIf8zZSfSl0rr-rLV0kMD_zCOAr_Thmr3WhVQSOGPxZA6g=s64-c-k-c0x00ffffff-no-rj,64,Ward Haddad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,let's goo,ChwKGkNLSHB5dWlfc0lNREZXRU0xZ0FkMTA4SEpR,text_message,31.093,0:31,1703710398018865
add_chat_item,,,,,,,,,,,,,,,UCXurNopPNywhFjFo4r7sBCw,source,https://yt4.ggpht.com/ytc/AIf8zZSkDtYmkL77Y3HE8qupO15mdbJ2hs0wlKpKugENaA,32,32x32,https://yt4.ggpht.com/ytc/AIf8zZSkDtYmkL77Y3HE8qupO15mdbJ2hs0wlKpKugENaA=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AIf8zZSkDtYmkL77Y3HE8qupO15mdbJ2hs0wlKpKugENaA=s64-c-k-c0x00ffffff-no-rj,64,Dylan Pasqualini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yooo I'd been waiting for this!!!,ChwKGkNOaUtpdXFfc0lNREZmUUwxZ0FkS3hNTmFR,text_message,34.116,0:34,1703710401152559
add_chat_item,,,,,,,,,,,,,,,UCwXoHTWFGRwuav75fH0j3VQ,source,https://yt4.ggpht.com/0sSBdi8OzRs6hdcEMtNgP-LeBC-Bm-PJHSaQUilR5UlbLPU1Rl2inWTEtYVzQg5uzilrxE7Awak,32,32x32,https://yt4.ggpht.com/0sSBdi8OzRs6hdcEMtNgP-LeBC-Bm-PJHSaQUilR5UlbLPU1Rl2inWTEtYVzQg5uzilrxE7Awak=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/0sSBdi8OzRs6hdcEMtNgP-LeBC-Bm-PJHSaQUilR5UlbLPU1Rl2inWTEtYVzQg5uzilrxE7Awak=s64-c-k-c0x00ffffff-no-rj,64,Roni Kurki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HEY BUSHY I LOVE UR VIDS,ChwKGkNMbnFudXFfc0lNREZjVUwxZ0FkX21RREpR,text_message,34.447,0:34,1703710401494704
add_chat_item,,,,,,,,,,,,,,,UCaLNDWUws9L9_yffXBhTKWw,source,https://yt4.ggpht.com/ytc/AIf8zZR14XbGwLzQBjUffZ8HGfOCCem2f0pFAuYI6w,32,32x32,https://yt4.ggpht.com/ytc/AIf8zZR14XbGwLzQBjUffZ8HGfOCCem2f0pFAuYI6w=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AIf8zZR14XbGwLzQBjUffZ8HGfOCCem2f0pFAuYI6w=s64-c-k-c0x00ffffff-no-rj,64,mason bob,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hellooooo,ChwKGkNNekNwLTJfc0lNREZhYktGZ2tkVFRNQlJn,text_message,40.982,0:40,1703710407928193
add_chat_item,,,,,,,,,,,,,,,UCER8WaFRUHNkRN9JNA-qZ9w,source,https://yt4.ggpht.com/ytc/AIf8zZTdBNjqpoAPSSot5rnkajYya2Ijf247kX9PWQ,32,32x32,https://yt4.ggpht.com/ytc/AIf8zZTdBNjqpoAPSSot5rnkajYya2Ijf247kX9PWQ=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AIf8zZTdBNjqpoAPSSot5rnkajYya2Ijf247kX9PWQ=s64-c-k-c0x00ffffff-no-rj,64,Hassrian,🎄,source,https://www.youtube.com/s/gaming/emoji/0f0cae22/emoji_u1f384.svg,,,https://www.youtube.com/s/gaming/emoji/0f0cae22/emoji_u1f384.svg,,,,,,False,:christmas_tree:,,christmas,tree,,,,,:christmas_tree:,,,,,,,,,,,,,,,,,,,,,"YEP, merry Christmas :christmas_tree: ",ChwKGkNNYklnZTZfc0lNREZmUUwxZ0FkS3hNTmFR,text_message,42.449,0:42,1703710409406319
add_chat_item,,,,,,,,,,,,,,,UCznCGAvhida9WVDd8sStsdw,source,https://yt4.ggpht.com/nvPqZt2HtFzN1YC6mcT4UNNV_CHfiWL9Vs3XvFVgbC5eO8rNHJHgaqb4wZszxMXi9ldFCla5,32,32x32,https://yt4.ggpht.com/nvPqZt2HtFzN1YC6mcT4UNNV_CHfiWL9Vs3XvFVgbC5eO8rNHJHgaqb4wZszxMXi9ldFCla5=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/nvPqZt2HtFzN1YC6mcT4UNNV_CHfiWL9Vs3XvFVgbC5eO8rNHJHgaqb4wZszxMXi9ldFCla5=s64-c-k-c0x00ffffff-no-rj,64,MF DOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Finally ,ChwKGkNMWHFyZS1fc0lNREZkRDRsQWtkM2xjTU5R,text_message,45.282,0:45,1703710412219483
add_chat_item,,,,,,,,,,,,,,,UC3MAGTp2e8KNobxDPjMNczA,source,https://yt4.ggpht.com/ytc/AIf8zZT_ne1f27FZaui_cpIN_yvMfvN0PxJsdblKbKvKytqyH1aMr0HI6Ni4gskyiXjM,32,32x32,https://yt4.ggpht.com/ytc/AIf8zZT_ne1f27FZaui_cpIN_yvMfvN0PxJsdblKbKvKytqyH1aMr0HI6Ni4gskyiXjM=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AIf8zZT_ne1f27FZaui_cpIN_yvMfvN0PxJsdblKbKvKytqyH1aMr0HI6Ni4gskyiXjM=s64-c-k-c0x00ffffff-no-rj,64,Trevor Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Let's goooooooo,ChwKGkNLR2Q3Ty1fc0lNREZmMk81UWNkQWVrS1JR,text_message,46.336,0:46,1703710413247685
add_chat_item,,,,,,,,,,,,,,,UCK99r8xNl8-NJedGRNU_x0w,source,https://yt4.ggpht.com/ytc/AIf8zZTuetJlhlvEQ770zIfxIRZtvX711lfTII7Egg,32,32x32,https://yt4.ggpht.com/ytc/AIf8zZTuetJlhlvEQ770zIfxIRZtvX711lfTII7Egg=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AIf8zZTuetJlhlvEQ770zIfxIRZtvX711lfTII7Egg=s64-c-k-c0x00ffffff-no-rj,64,John Morton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yooooooo,ChwKGkNKN0V2UEdfc0lNREZiUEhGZ2tkNVU4Q053,text_message,49.716,0:49,1703710416656670
add_chat_item,,source,https://yt3.ggpht.com/Otv-LqYLhRy6jMTfXN_j8wo7dh0_UxEuAzGM8hhZLzoNdl16NRov8SqniPBUY90jnVMYlklKI0eHLLve,16,16x16,https://yt3.ggpht.com/Otv-LqYLhRy6jMTfXN_j8wo7dh0_UxEuAzGM8hhZLzoNdl16NRov8SqniPBUY90jnVMYlklKI0eHLLve=s16-c-k,16,32,32x32,https://yt3.ggpht.com/Otv-LqYLhRy6jMTfXN_j8wo7dh0_UxEuAzGM8hhZLzoNdl16NRov8SqniPBUY90jnVMYlklKI0eHLLve=s32-c-k,32,New member,,,UCpDQsLnGczJ9LkjgIjsjK8A,source,https://yt4.ggpht.com/jwG_Eji2Ul6DMYRUcQIrzDQH9deZM0WB-tl7vfG1lN6PZgn--4cSVacnpnmLcUrTXk04oZceaQ,32,32x32,https://yt4.ggpht.com/jwG_Eji2Ul6DMYRUcQIrzDQH9deZM0WB-tl7vfG1lN6PZgn--4cSVacnpnmLcUrTXk04oZceaQ=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/jwG_Eji2Ul6DMYRUcQIrzDQH9deZM0WB-tl7vfG1lN6PZgn--4cSVacnpnmLcUrTXk04oZceaQ=s64-c-k-c0x00ffffff-no-rj,64,Reason,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hello,ChwKGkNLUHRyX2Vfc0lNREZlSUgxZ0FkckpnQ293,text_message,62.056,1:02,1703710429037884
add_chat_item,,,,,,,,,,,,,,,UCx9RbObvB854jRndgn3wvng,source,https://yt4.ggpht.com/X54zTg-fGb0bAOYEw49FjySGgDH21yf6VUNn6dQpcC9Ry6B2wMFy7YC3pNMxQdgXfkJLR4oEFw,32,32x32,https://yt4.ggpht.com/X54zTg-fGb0bAOYEw49FjySGgDH21yf6VUNn6dQpcC9Ry6B2wMFy7YC3pNMxQdgXfkJLR4oEFw=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/X54zTg-fGb0bAOYEw49FjySGgDH21yf6VUNn6dQpcC9Ry6B2wMFy7YC3pNMxQdgXfkJLR4oEFw=s64-c-k-c0x00ffffff-no-rj,64,theAppleman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I like my coffee like i like my women I don't like women,ChwKGkNMV296ZnFfc0lNREZSSUwxZ0FkYmY4SHh3,text_message,68.858,1:08,1703710435806727
add_chat_item,,,,,,,,,,,,,,,UCvcKG_96ko5P0yhKT7wbktQ,source,https://yt4.ggpht.com/ytc/AIf8zZSACoW7J5KhSZ45BtzP0zmxtjuSQWj1EGJPgiI7qBSOJBN-wbUe9oZ6KNHRGls6,32,32x32,https://yt4.ggpht.com/ytc/AIf8zZSACoW7J5KhSZ45BtzP0zmxtjuSQWj1EGJPgiI7qBSOJBN-wbUe9oZ6KNHRGls6=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AIf8zZSACoW7J5KhSZ45BtzP0zmxtjuSQWj1EGJPgiI7qBSOJBN-wbUe9oZ6KNHRGls6=s64-c-k-c0x00ffffff-no-rj,64,jimbo himbo ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,siuuuuu,ChwKGkNMZWc4X3Vfc0lNREZWUUwxZ0FkRXVNSWhn,text_message,71.535,1:11,1703710438528385
add_chat_item,,,,,,,,,,,,,,,UCCQ4KjWe0tjP9IsTyLkTk6A,source,https://yt4.ggpht.com/ytc/AIf8zZSXXaB5FcXnU0ubaNy9jMIJe7B36YzMQ8yHzA,32,32x32,https://yt4.ggpht.com/ytc/AIf8zZSXXaB5FcXnU0ubaNy9jMIJe7B36YzMQ8yHzA=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AIf8zZSXXaB5FcXnU0ubaNy9jMIJe7B36YzMQ8yHzA=s64-c-k-c0x00ffffff-no-rj,64,Andres Veloso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,did you sleep well ? are You rested?,ChwKGkNPbm15UDJfc0lNREZURER3Z1FkY3ZjQWtn,text_message,75.098,1:15,1703710442022328
add_chat_item,,,,,,,,,,,,,,,UCK99r8xNl8-NJedGRNU_x0w,source,https://yt4.ggpht.com/ytc/AIf8zZTuetJlhlvEQ770zIfxIRZtvX711lfTII7Egg,32,32x32,https://yt4.ggpht.com/ytc/AIf8zZTuetJlhlvEQ770zIfxIRZtvX711lfTII7Egg=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AIf8zZTuetJlhlvEQ770zIfxIRZtvX711lfTII7Egg=s64-c-k-c0x00ffffff-no-rj,64,John Morton,💕,source,https://www.youtube.com/s/gaming/emoji/0f0cae22/emoji_u1f495.svg,,,https://www.youtube.com/s/gaming/emoji/0f0cae22/emoji_u1f495.svg,,,,,,False,:two_hearts:,,two,hearts,,,,,:two_hearts:,,,,,,,,,,,,,,,,,,,,,Happy holidays Family :two_hearts:,ChwKGkNMbkIwUDJfc0lNREZXR3Y1UWNkVVBzQmJB,text_message,75.189,1:15,1703710442155140
add_chat_item,,,,,,,,,,,,,,,UCCly-ZqmLs8AU5HLusG-b-g,source,https://yt4.ggpht.com/QIf0TNXyEY77YoakpCVWgTkC5TR9lt_j0GfwPMYoq9yO6JOLCINYqUh99SredFAC-20eDkbKmA,32,32x32,https://yt4.ggpht.com/QIf0TNXyEY77YoakpCVWgTkC5TR9lt_j0GfwPMYoq9yO6JOLCINYqUh99SredFAC-20eDkbKmA=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/QIf0TNXyEY77YoakpCVWgTkC5TR9lt_j0GfwPMYoq9yO6JOLCINYqUh99SredFAC-20eDkbKmA=s64-c-k-c0x00ffffff-no-rj,64,Simpp-_-Nation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hey qt,ChwKGkNQUDZtXy1fc0lNREZmSzg1UWNkTmdjSENR,text_message,78.502,1:18,1703710445490241
add_chat_item,,,,,,,,,,,,,,,UCcByeqEzl1wfKmxqBu55CDw,source,https://yt4.ggpht.com/ytc/AIf8zZTyM4eQYUsC1tkhFaMLld7Dn__YXf8mtbKqoo7YhA,32,32x32,https://yt4.ggpht.com/ytc/AIf8zZTyM4eQYUsC1tkhFaMLld7Dn__YXf8mtbKqoo7YhA=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AIf8zZTyM4eQYUsC1tkhFaMLld7Dn__YXf8mtbKqoo7YhA=s64-c-k-c0x00ffffff-no-rj,64,Robert Kocsis,🤣,source,https://www.youtube.com/s/gaming/emoji/0f0cae22/emoji_u1f923.svg,,,https://www.youtube.com/s/gaming/emoji/0f0cae22/emoji_u1f923.svg,,,,,,False,:rolling_on_the_floor_laughing:,,rolling,on,the,floor,laughing,,:rolling_on_the_floor_laughing:,,,,,,,,,,,,,,,,,,,,,invalid run:rolling_on_the_floor_laughing:,ChwKGkNJTGNtSURBc0lNREZjNEgxZ0FkWnFjTldR,text_message,80.493,1:20,1703710447530616
add_chat_item,,,,,,,,,,,,,,,UCS0swczx8GbE_BeJAK26NmQ,source,https://yt4.ggpht.com/ytc/AIf8zZTuFBCXNCCodE7gN15AK95Rl62Pdqf9CrnD90wVOQ,32,32x32,https://yt4.ggpht.com/ytc/AIf8zZTuFBCXNCCodE7gN15AK95Rl62Pdqf9CrnD90wVOQ=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AIf8zZTuFBCXNCCodE7gN15AK95Rl62Pdqf9CrnD90wVOQ=s64-c-k-c0x00ffffff-no-rj,64,Mat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Suuuuup ,ChwKGkNLUFhoNExBc0lNREZjUUkxZ0FkcmxnRzRB,text_message,84.483,1:24,1703710451450205
add_chat_item,,,,,,,,,,,,,,,UCXurNopPNywhFjFo4r7sBCw,source,https://yt4.ggpht.com/ytc/AIf8zZSkDtYmkL77Y3HE8qupO15mdbJ2hs0wlKpKugENaA,32,32x32,https://yt4.ggpht.com/ytc/AIf8zZSkDtYmkL77Y3HE8qupO15mdbJ2hs0wlKpKugENaA=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AIf8zZSkDtYmkL77Y3HE8qupO15mdbJ2hs0wlKpKugENaA=s64-c-k-c0x00ffffff-no-rj,64,Dylan Pasqualini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hopefully everything goes well for the last 12 bosses,ChwKGkNOVDRnb1RBc0lNREZlOEgxZ0FkU3ZnSlBn,text_message,88.594,1:28,1703710455563512
add_chat_item,,,,,,,,,,,,,,,UCaRxck875HM9IDtUCQ8kODg,source,https://yt4.ggpht.com/j5ylWJ9lQ7y0O_82K5zRRLl9sAsMbC-pIC5E5qcXc6waal12Uej3o_krMHz4Me1TCD3WniUER_4,32,32x32,https://yt4.ggpht.com/j5ylWJ9lQ7y0O_82K5zRRLl9sAsMbC-pIC5E5qcXc6waal12Uej3o_krMHz4Me1TCD3WniUER_4=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/j5ylWJ9lQ7y0O_82K5zRRLl9sAsMbC-pIC5E5qcXc6waal12Uej3o_krMHz4Me1TCD3WniUER_4=s64-c-k-c0x00ffffff-no-rj,64,Dingleberry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Is solider of GOD still alive ,ChwKGkNMbnltSXZBc0lNREZWMHFyUVlkNEk4QWtR,text_message,103.608,1:43,1703710470600913
add_chat_item,,,,,,,,,,,,,,,UCK99r8xNl8-NJedGRNU_x0w,source,https://yt4.ggpht.com/ytc/AIf8zZTuetJlhlvEQ770zIfxIRZtvX711lfTII7Egg,32,32x32,https://yt4.ggpht.com/ytc/AIf8zZTuetJlhlvEQ770zIfxIRZtvX711lfTII7Egg=s32-c-k-c0x00ffffff-no-rj,32,64,64x64,https://yt4.ggpht.com/ytc/AIf8zZTuetJlhlvEQ770zIfxIRZtvX711lfTII7Egg=s64-c-k-c0x00ffffff-no-rj,64,John Morton,🙌🏽,source,https://www.youtube.com/s/gaming/emoji/0f0cae22/emoji_u1f64c_1f3fd.svg,,,https://www.youtube.com/s/gaming/emoji/0f0cae22/emoji_u1f64c_1f3fd.svg,,,,,,False,🙌🏽,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Merry Christmas Bush 🙌🏽,ChwKGkNPRE14bzNBc0lNREZXR3Y1UWNkVVBzQmJB,text_message,108.578,1:48,1703710475538985
